scene,seed,rep,arm,seconds,cost,target
ladybug-49,62,0,bridge8,0.05713135655969381,132100.52515467597,3539.011985087205
ladybug-49,62,0,bridge8,0.057759846560657024,132100.52515467422,3539.011985087205
ladybug-49,62,0,bridge8,0.1098457002080977,9238.892548075459,3539.011985087205
ladybug-49,62,0,bridge8,0.16627304628491402,7369.359659830658,3539.011985087205
ladybug-49,62,0,bridge8,0.2191709103062749,6464.270882432258,3539.011985087205
ladybug-49,62,0,bridge8,0.2705960632301867,5778.6455959217565,3539.011985087205
ladybug-49,62,0,bridge8,0.32462351862341166,5198.359705331371,3539.011985087205
ladybug-49,62,0,bridge8,0.375958651304245,4686.824533819819,3539.011985087205
ladybug-49,62,0,bridge8,0.42750969529151917,4245.949316640493,3539.011985087205
ladybug-49,62,0,bridge8,0.47854089830070734,3889.6280805066986,3539.011985087205
ladybug-49,62,0,bridge8,0.5298220925033092,3651.3325801862866,3539.011985087205
ladybug-49,62,0,bridge8,0.5810808753594756,3528.742191082431,3539.011985087205
ladybug-49,62,1,bridge8,0.0,141159.07864934742,3539.011985087205
ladybug-49,62,1,bridge8,0.03884647833183408,132154.04766954185,3539.011985087205
ladybug-49,62,1,bridge8,0.041033749002963305,132100.61801713065,3539.011985087205
ladybug-49,62,1,bridge8,0.04319433029741049,132100.52529995053,3539.011985087205
ladybug-49,62,1,bridge8,0.045359811279922724,132100.52515489992,3539.011985087205
ladybug-49,62,1,bridge8,0.047516482416540384,132100.52515467667,3539.011985087205
ladybug-49,62,1,bridge8,0.04966749344021082,132100.52515467617,3539.011985087205
ladybug-49,62,1,bridge8,0.051820384338498116,132100.52515467608,3539.011985087205
ladybug-49,62,1,bridge8,0.05397776514291763,132100.52515467597,3539.011985087205
ladybug-49,62,1,bridge8,0.05460142530500889,132100.52515467422,3539.011985087205
ladybug-49,62,1,bridge8,0.1064606886357069,9238.892548075459,3539.011985087205
ladybug-49,62,1,bridge8,0.1625139438547194,7369.359659830658,3539.011985087205
ladybug-49,62,1,bridge8,0.21439535776153207,6464.270882432258,3539.011985087205
ladybug-49,62,1,bridge8,0.2707636337727308,5778.6455959217565,3539.011985087205
ladybug-49,62,1,bridge8,0.3225699267350137,5198.359705331371,3539.011985087205
ladybug-49,62,1,bridge8,0.37875445280224085,4686.824533819819,3539.011985087205
ladybug-49,62,1,bridge8,0.4303345065563917,4245.949316640493,3539.011985087205
ladybug-49,62,1,bridge8,0.4856395018287003,3889.6280805066986,3539.011985087205
ladybug-49,62,1,bridge8,0.5377257158979774,3651.3325801862866,3539.011985087205
ladybug-49,62,1,bridge8,0.5937271406874061,3528.742191082431,3539.011985087205
ladybug-49,62,2,bridge8,0.0,141159.07864934742,3539.011985087205
ladybug-49,62,2,bridge8,0.038706236984580755,132154.04766954185,3539.011985087205
ladybug-49,62,2,bridge8,0.04088796768337488,132100.61801713065,3539.011985087205
ladybug-49,62,2,bridge8,0.043050878681242466,132100.52529995053,3539.011985087205
ladybug-49,62,2,bridge8,0.04520019982010126,132100.52515489992,3539.011985087205
ladybug-49,62,2,bridge8,0.04733507055789232,132100.52515467667,3539.011985087205
ladybug-49,62,2,bridge8,0.04947708174586296,132100.52515467617,3539.011985087205
ladybug-49,62,2,bridge8,0.05162345292046666,132100.52515467608,3539.011985087205
ladybug-49,62,2,bridge8,0.05376839358359575,132100.52515467597,3539.011985087205
ladybug-49,62,2,bridge8,0.05440313462167978,132100.52515467422,3539.011985087205
ladybug-49,62,2,bridge8,0.10627693776041269,9238.892548075459,3539.011985087205
ladybug-49,62,2,bridge8,0.16305474378168583,7369.359659830658,3539.011985087205
ladybug-49,62,2,bridge8,0.21556153800338507,6464.270882432258,3539.011985087205
ladybug-49,62,2,bridge8,0.2669856110587716,5778.6455959217565,3539.011985087205
ladybug-49,62,2,bridge8,0.32131962617859244,5198.359705331371,3539.011985087205
ladybug-49,62,2,bridge8,0.3729012100957334,4686.824533819819,3539.011985087205
ladybug-49,62,2,bridge8,0.42421409394592047,4245.949316640493,3539.011985087205
ladybug-49,62,2,bridge8,0.47490183683112264,3889.6280805066986,3539.011985087205
ladybug-49,62,2,bridge8,0.5261333701200783,3651.3325801862866,3539.011985087205
ladybug-49,62,2,bridge8,0.5770352631807327,3528.742191082431,3539.011985087205
ladybug-49,62,0,selective,0.0,141159.07864934742,3539.011985087205
ladybug-49,62,0,selective,0.08801247924566269,9313.07009627041,3539.011985087205
ladybug-49,62,0,selective,0.14318217430263758,7394.494993529233,3539.011985087205
ladybug-49,62,0,selective,0.19540995825082064,6469.547071956828,3539.011985087205
ladybug-49,62,0,selective,0.2518836143426597,5775.810538067756,3539.011985087205
ladybug-49,62,0,selective,0.3042462281882763,5210.049136023761,3539.011985087205
ladybug-49,62,0,selective,0.36069986410439014,4714.806186824092,3539.011985087205
ladybug-49,62,0,selective,0.41308465832844377,4278.789409715506,3539.011985087205
ladybug-49,62,0,selective,0.4684945032931864,3915.3160000463936,3539.011985087205
ladybug-49,62,0,selective,0.5314785321243107,3665.470311682856,3539.011985087205
ladybug-49,62,0,selective,0.5878660073503852,3534.7679330895407,3539.011985087205
ladybug-49,62,1,selective,0.0,141159.07864934742,3539.011985087205
ladybug-49,62,1,selective,0.08820978086441755,9313.07009627041,3539.011985087205
ladybug-49,62,1,selective,0.14464200707152486,7394.494993529233,3539.011985087205
ladybug-49,62,1,selective,0.1964513398706913,6469.547071956828,3539.011985087205
ladybug-49,62,1,selective,0.25226049590855837,5775.810538067756,3539.011985087205
ladybug-49,62,1,selective,0.30461900029331446,5210.049136023761,3539.011985087205
ladybug-49,62,1,selective,0.36062863608822227,4714.806186824092,3539.011985087205
ladybug-49,62,1,selective,0.41276274994015694,4278.789409715506,3539.011985087205
ladybug-49,62,1,selective,0.4677287652157247,3915.3160000463936,3539.011985087205
ladybug-49,62,1,selective,0.5193594382144511,3665.470311682856,3539.011985087205
ladybug-49,62,1,selective,0.5748618328943849,3534.7679330895407,3539.011985087205
ladybug-49,62,2,selective,0.0,141159.07864934742,3539.011985087205
ladybug-49,62,2,selective,0.08800692111253738,9313.07009627041,3539.011985087205
ladybug-49,62,2,selective,0.14402456628158689,7394.494993529233,3539.011985087205
ladybug-49,62,2,selective,0.19586318032816052,6469.547071956828,3539.011985087205
ladybug-49,62,2,selective,0.2521088463254273,5775.810538067756,3539.011985087205
ladybug-49,62,2,selective,0.30420361924916506,5210.049136023761,3539.011985087205
ladybug-49,62,2,selective,0.36073910538107157,4714.806186824092,3539.011985087205
ladybug-49,62,2,selective,0.4128537392243743,4278.789409715506,3539.011985087205
ladybug-49,62,2,selective,0.46830771397799253,3915.3160000463936,3539.011985087205
ladybug-49,62,2,selective,0.5203978680074215,3665.470311682856,3539.011985087205
ladybug-49,62,2,selective,0.576874254271388,3534.7679330895407,3539.011985087205
dubrovnik-88,60,0,fine,0.0,1066042.6097764836,77378.09030912493
dubrovnik-88,60,0,fine,0.12310742633417249,157897.43381869566,77378.09030912493
dubrovnik-88,60,0,fine,0.2540569962002337,113551.15125462165,77378.09030912493
dubrovnik-88,60,0,fine,0.3726485501974821,98908.35573526169,77378.09030912493
dubrovnik-88,60,0,fine,0.4907025243155658,90490.08505243732,77378.09030912493
dubrovnik-88,60,0,fine,0.609226908069104,85628.6283190025,77378.09030912493
dubrovnik-88,60,0,fine,0.7267233319580555,82221.17703837727,77378.09030912493
dubrovnik-88,60,0,fine,0.8447709963656962,79591.8913241746,77378.09030912493
dubrovnik-88,60,0,fine,0.962645570281893,77867.04629354422,77378.09030912493
dubrovnik-88,60,0,fine,1.078630972187966,77047.47883757674,77378.09030912493
dubrovnik-88,60,1,fine,0.0,1066042.6097764836,77378.09030912493
dubrovnik-88,60,1,fine,0.12555487733334303,157897.43381869566,77378.09030912493
dubrovnik-88,60,1,fine,0.258681517560035,113551.15125462165,77378.09030912493
dubrovnik-88,60,1,fine,0.3774564927443862,98908.35573526169,77378.09030912493
dubrovnik-88,60,1,fine,0.4953208467923105,90490.08505243732,77378.09030912493
dubrovnik-88,60,1,fine,0.615116220433265,85628.6283190025,77378.09030912493
dubrovnik-88,60,1,fine,0.7329400745220482,82221.17703837727,77378.09030912493
dubrovnik-88,60,1,fine,0.8512579086236656,79591.8913241746,77378.09030912493
dubrovnik-88,60,1,fine,0.9688239423558116,77867.04629354422,77378.09030912493
dubrovnik-88,60,1,fine,1.0871987165883183,77047.47883757674,77378.09030912493
dubrovnik-88,60,2,fine,0.0,1066042.6097764836,77378.09030912493
dubrovnik-88,60,2,fine,0.12273654621094465,157897.43381869566,77378.09030912493
dubrovnik-88,60,2,fine,0.25566583685576916,113551.15125462165,77378.09030912493
dubrovnik-88,60,2,fine,0.3738143010996282,98908.35573526169,77378.09030912493
dubrovnik-88,60,2,fine,0.49282568506896496,90490.08505243732,77378.09030912493
dubrovnik-88,60,2,fine,0.6128149102441967,85628.6283190025,77378.09030912493
dubrovnik-88,60,2,fine,0.7316641439683735,82221.17703837727,77378.09030912493
dubrovnik-88,60,2,fine,0.8501930590718985,79591.8913241746,77378.09030912493
dubrovnik-88,60,2,fine,0.9690023730508983,77867.04629354422,77378.09030912493
dubrovnik-88,60,2,fine,1.0875571672804654,77047.47883757674,77378.09030912493
dubrovnik-88,60,0,nonlinear8,0.0,1066042.6097764836,77378.09030912493
dubrovnik-88,60,0,nonlinear8,0.10031472565606236,795940.7098878804,77378.09030912493
dubrovnik-88,60,0,nonlinear8,0.11463133245706558,795625.6869846957,77378.09030912493
dubrovnik-88,60,0,nonlinear8,0.12864304846152663,795254.9167411898,77378.09030912493
dubrovnik-88,60,0,nonlinear8,0.14259207574650645,794936.0005212931,77378.09030912493
dubrovnik-88,60,0,nonlinear8,0.15660462155938148,794734.7223153887,77378.09030912493
dubrovnik-88,60,0,nonlinear8,0.17085807770490646,794662.0538157618,77378.09030912493
dubrovnik-88,60,0,nonlinear8,0.18497971445322037,794653.8294178871,77378.09030912493
dubrovnik-88,60,0,nonlinear8,0.1990934507921338,794653.3218242659,77378.09030912493
dubrovnik-88,60,0,nonlinear8,0.319145564455539,130301.41729553853,77378.09030912493
dubrovnik-88,60,0,nonlinear8,0.4506012345664203,102600.04865308314,77378.09030912493
dubrovnik-88,60,0,nonlinear8,0.5835731355473399,93785.64508053803,77378.09030912493
dubrovnik-88,60,0,nonlinear8,0.7197114075534046,88977.38195177753,77378.09030912493
dubrovnik-88,60,0,nonlinear8,0.848287966568023,85447.0312067878,77378.09030912493
dubrovnik-88,60,0,nonlinear8,0.973669093567878,82298.07925331724,77378.09030912493
dubrovnik-88,60,0,nonlinear8,1.099283381830901,79675.02551309617,77378.09030912493
dubrovnik-88,60,0,nonlinear8,1.2265535197220743,77919.59543897393,77378.09030912493
dubrovnik-88,60,0,nonlinear8,1.3537678378634155,77072.34272242889,77378.09030912493
dubrovnik-88,60,1,nonlinear8,0.0,1066042.6097764836,77378.09030912493
dubrovnik-88,60,1,nonlinear8,0.10353265702724457,795940.7098878804,77378.09030912493
dubrovnik-88,60,1,nonlinear8,0.11818640306591988,795625.6869846957,77378.09030912493
dubrovnik-88,60,1,nonlinear8,0.13226171024143696,795254.9167411898,77378.09030912493
dubrovnik-88,60,1,nonlinear8,0.14624414639547467,794936.0005212931,77378.09030912493
dubrovnik-88,60,1,nonlinear8,0.16040959302335978,794734.7223153887,77378.09030912493
dubrovnik-88,60,1,nonlinear8,0.17483312916010618,794662.0538157618,77378.09030912493
dubrovnik-88,60,1,nonlinear8,0.18919171625748277,794653.8294178871,77378.09030912493
dubrovnik-88,60,1,nonlinear8,0.20331639237701893,794653.3218242659,77378.09030912493
dubrovnik-88,60,1,nonlinear8,0.32756508933380246,130301.41729553853,77378.09030912493
dubrovnik-88,60,1,nonlinear8,0.4740592762827873,102600.04865308314,77378.09030912493
dubrovnik-88,60,1,nonlinear8,0.6028858651407063,93785.64508053803,77378.09030912493
dubrovnik-88,60,1,nonlinear8,0.7231703503057361,88977.38195177753,77378.09030912493
dubrovnik-88,60,1,nonlinear8,0.8596894219517708,85447.0312067878,77378.09030912493
dubrovnik-88,60,1,nonlinear8,0.9771856861189008,82298.07925331724,77378.09030912493
dubrovnik-88,60,1,nonlinear8,1.1034624339081347,79675.02551309617,77378.09030912493
dubrovnik-88,60,1,nonlinear8,1.238580035045743,77919.59543897393,77378.09030912493
dubrovnik-88,60,1,nonlinear8,1.3615934210829437,77072.34272242889,77378.09030912493
dubrovnik-88,60,2,nonlinear8,0.0,1066042.6097764836,77378.09030912493
dubrovnik-88,60,2,nonlinear8,0.10069552576169372,795940.7098878804,77378.09030912493
dubrovnik-88,60,2,nonlinear8,0.1151642119511962,795625.6869846957,77378.09030912493
dubrovnik-88,60,2,nonlinear8,0.12916940869763494,795254.9167411898,77378.09030912493
dubrovnik-88,60,2,nonlinear8,0.14313758490607142,794936.0005212931,77378.09030912493
dubrovnik-88,60,2,nonlinear8,0.15725326165556908,794734.7223153887,77378.09030912493
dubrovnik-88,60,2,nonlinear8,0.17150453757494688,794662.0538157618,77378.09030912493
dubrovnik-88,60,2,nonlinear8,0.18565501365810633,794653.8294178871,77378.09030912493
dubrovnik-88,60,2,nonlinear8,0.1997134806588292,794653.3218242659,77378.09030912493
dubrovnik-88,60,2,nonlinear8,0.32031636545434594,130301.41729553853,77378.09030912493
dubrovnik-88,60,2,nonlinear8,0.4513714858330786,102600.04865308314,77378.09030912493
dubrovnik-88,60,2,nonlinear8,0.5740795317105949,93785.64508053803,77378.09030912493
dubrovnik-88,60,2,nonlinear8,0.6932581658475101,88977.38195177753,77378.09030912493
dubrovnik-88,60,2,nonlinear8,0.8134143808856606,85447.0312067878,77378.09030912493
dubrovnik-88,60,2,nonlinear8,0.9300719345919788,82298.07925331724,77378.09030912493
dubrovnik-88,60,2,nonlinear8,1.0492379385977983,79675.02551309617,77378.09030912493
dubrovnik-88,60,2,nonlinear8,1.1671342425979674,77919.59543897393,77378.09030912493
dubrovnik-88,60,2,nonlinear8,1.2839908255264163,77072.34272242889,77378.09030912493
dubrovnik-88,60,0,bridge8,0.0,1066042.6097764836,77378.09030912493
dubrovnik-88,60,0,bridge8,0.09241742268204689,795940.7098878927,77378.09030912493
dubrovnik-88,60,0,bridge8,0.09537611389532685,795625.6869846581,77378.09030912493
dubrovnik-88,60,0,bridge8,0.09828119585290551,795254.9167411231,77378.09030912493
dubrovnik-88,60,0,bridge8,0.10115278698503971,794936.0005211938,77378.09030912493
dubrovnik-88,60,0,bridge8,0.10401961766183376,794734.7223152728,77378.09030912493
dubrovnik-88,60,0,bridge8,0.10688237985596061,794662.0538156412,77378.09030912493
dubrovnik-88,60,0,bridge8,0.10974413063377142,794653.8294177472,77378.09030912493
dubrovnik-88,60,0,bridge8,0.11274859169498086,794653.3218240902,77378.09030912493
dubrovnik-88,60,0,bridge8,0.114175443071872,794653.3218240801,77378.09030912493
dubrovnik-88,60,0,bridge8,0.24063771963119507,130301.41729551894,77378.09030912493
dubrovnik-88,60,0,bridge8,0.37227837974205613,102600.0486530634,77378.09030912493
dubrovnik-88,60,0,bridge8,0.4959564255550504,93785.64508051911,77378.09030912493
dubrovnik-88,60,0,bridge8,0.6149875307455659,88977.38195175931,77378.09030912493
dubrovnik-88,60,0,bridge8,0.804297536611557,85447.03120677127,77378.09030912493
dubrovnik-88,60,0,bridge8,0.9235366117209196,82298.07925330367,77378.09030912493
dubrovnik-88,60,0,bridge8,1.0552241117693484,79675.0255130866,77378.09030912493
dubrovnik-88,60,0,bridge8,1.174272045493126,77919.59543896897,77378.09030912493
dubrovnik-88,60,0,bridge8,1.312938479706645,77072.34272242751,77378.09030912493
dubrovnik-88,60,1,bridge8,0.0,1066042.6097764836,77378.09030912493
dubrovnik-88,60,1,bridge8,0.0925641325302422,795940.7098878927,77378.09030912493
dubrovnik-88,60,1,bridge8,0.09551189420744777,795625.6869846581,77378.09030912493
dubrovnik-88,60,1,bridge8,0.09841947536915541,795254.9167411231,77378.09030912493
dubrovnik-88,60,1,bridge8,0.1014081365428865,794936.0005211938,77378.09030912493
dubrovnik-88,60,1,bridge8,0.10431471839547157,794734.7223152728,77378.09030912493
dubrovnik-88,60,1,bridge8,0.10718524921685457,794662.0538156412,77378.09030912493
dubrovnik-88,60,1,bridge8,0.1100528403185308,794653.8294177472,77378.09030912493
dubrovnik-88,60,1,bridge8,0.11294557247310877,794653.3218240902,77378.09030912493
dubrovnik-88,60,1,bridge8,0.11424194229766726,794653.3218240801,77378.09030912493
dubrovnik-88,60,1,bridge8,0.241765100043267,130301.41729551894,77378.09030912493
dubrovnik-88,60,1,bridge8,0.3863546862266958,102600.0486530634,77378.09030912493
dubrovnik-88,60,1,bridge8,0.517281936481595,93785.64508051911,77378.09030912493
dubrovnik-88,60,1,bridge8,0.6365902912802994,88977.38195175931,77378.09030912493
dubrovnik-88,60,1,bridge8,0.7924386323429644,85447.03120677127,77378.09030912493
dubrovnik-88,60,1,bridge8,0.9115603663958609,82298.07925330367,77378.09030912493
dubrovnik-88,60,1,bridge8,1.0382199343293905,79675.0255130866,77378.09030912493
dubrovnik-88,60,1,bridge8,1.157237509265542,77919.59543896897,77378.09030912493
dubrovnik-88,60,1,bridge8,1.3002294641919434,77072.34272242751,77378.09030912493
dubrovnik-88,60,2,bridge8,0.0,1066042.6097764836,77378.09030912493
dubrovnik-88,60,2,bridge8,0.08914842084050179,795940.7098878927,77378.09030912493
dubrovnik-88,60,2,bridge8,0.09204534161835909,795625.6869846581,77378.09030912493
dubrovnik-88,60,2,bridge8,0.09493715269491076,795254.9167411231,77378.09030912493
dubrovnik-88,60,2,bridge8,0.09783028485253453,794936.0005211938,77378.09030912493
dubrovnik-88,60,2,bridge8,0.10067994566634297,794734.7223152728,77378.09030912493
dubrovnik-88,60,2,bridge8,0.10352615686133504,794662.0538156412,77378.09030912493
dubrovnik-88,60,2,bridge8,0.10639947792515159,794653.8294177472,77378.09030912493
dubrovnik-88,60,2,bridge8,0.10927476966753602,794653.3218240902,77378.09030912493
dubrovnik-88,60,2,bridge8,0.11055078962817788,794653.3218240801,77378.09030912493
dubrovnik-88,60,2,bridge8,0.2316025858744979,130301.41729551894,77378.09030912493
dubrovnik-88,60,2,bridge8,0.36178353475406766,102600.0486530634,77378.09030912493
dubrovnik-88,60,2,bridge8,0.480276788584888,93785.64508051911,77378.09030912493
dubrovnik-88,60,2,bridge8,0.5991441435180604,88977.38195175931,77378.09030912493
dubrovnik-88,60,2,bridge8,0.7214715885929763,85447.03120677127,77378.09030912493
dubrovnik-88,60,2,bridge8,0.8396856435574591,82298.07925330367,77378.09030912493
dubrovnik-88,60,2,bridge8,0.9586591375991702,79675.0255130866,77378.09030912493
dubrovnik-88,60,2,bridge8,1.0770240616984665,77919.59543896897,77378.09030912493
dubrovnik-88,60,2,bridge8,1.1966727767139673,77072.34272242751,77378.09030912493
dubrovnik-88,60,0,selective,0.0,1066042.6097764836,77378.09030912493
dubrovnik-88,60,0,selective,0.21431572688743472,157897.43381869566,77378.09030912493
dubrovnik-88,60,0,selective,0.355366381816566,113551.15125462165,77378.09030912493
dubrovnik-88,60,0,selective,0.4850672408938408,98908.35573526169,77378.09030912493
dubrovnik-88,60,0,selective,0.6053458559326828,90490.08505243732,77378.09030912493
dubrovnik-88,60,0,selective,0.7416373575106263,85628.6283190025,77378.09030912493
dubrovnik-88,60,0,selective,0.8603163924999535,82221.17703837727,77378.09030912493
dubrovnik-88,60,0,selective,0.9897592016495764,79591.8913241746,77378.09030912493
dubrovnik-88,60,0,selective,1.1095485258847475,77867.04629354422,77378.09030912493
dubrovnik-88,60,0,selective,1.2519162707030773,77047.47883757674,77378.09030912493
dubrovnik-88,60,1,selective,0.0,1066042.6097764836,77378.09030912493
dubrovnik-88,60,1,selective,0.21396774798631668,157897.43381869566,77378.09030912493
dubrovnik-88,60,1,selective,0.3569246628321707,113551.15125462165,77378.09030912493
dubrovnik-88,60,1,selective,0.49056879384443164,98908.35573526169,77378.09030912493
dubrovnik-88,60,1,selective,0.6102937590330839,90490.08505243732,77378.09030912493
dubrovnik-88,60,1,selective,0.7531235138885677,85628.6283190025,77378.09030912493
dubrovnik-88,60,1,selective,0.8708891281858087,82221.17703837727,77378.09030912493
dubrovnik-88,60,1,selective,0.9979230258613825,79591.8913241746,77378.09030912493
dubrovnik-88,60,1,selective,1.1167803802527487,77867.04629354422,77378.09030912493
dubrovnik-88,60,1,selective,1.2497780811972916,77047.47883757674,77378.09030912493
dubrovnik-88,60,2,selective,0.0,1066042.6097764836,77378.09030912493
dubrovnik-88,60,2,selective,0.20760831516236067,157897.43381869566,77378.09030912493
dubrovnik-88,60,2,selective,0.33945212606340647,113551.15125462165,77378.09030912493
dubrovnik-88,60,2,selective,0.45961662009358406,98908.35573526169,77378.09030912493
dubrovnik-88,60,2,selective,0.5776381539180875,90490.08505243732,77378.09030912493
dubrovnik-88,60,2,selective,0.6961764893494546,85628.6283190025,77378.09030912493
dubrovnik-88,60,2,selective,0.8126448621042073,82221.17703837727,77378.09030912493
dubrovnik-88,60,2,selective,0.9296960053034127,79591.8913241746,77378.09030912493
dubrovnik-88,60,2,selective,1.0468907193280756,77867.04629354422,77378.09030912493
dubrovnik-88,60,2,selective,1.1640275623649359,77047.47883757674,77378.09030912493
dubrovnik-88,61,0,fine,0.0,1103715.2687631594,78261.67583222037
dubrovnik-88,61,0,fine,0.12267589522525668,161224.6083693415,78261.67583222037
dubrovnik-88,61,0,fine,0.25069234427064657,115396.31603615756,78261.67583222037
dubrovnik-88,61,0,fine,0.36875897785648704,100166.36159631025,78261.67583222037
dubrovnik-88,61,0,fine,0.489927533082664,91349.28135039228,78261.67583222037
dubrovnik-88,61,0,fine,0.6104821981862187,86192.93564343275,78261.67583222037
dubrovnik-88,61,0,fine,0.7291684029623866,82671.47883594933,78261.67583222037
dubrovnik-88,61,0,fine,0.8465271559543908,80195.76551796327,78261.67583222037
dubrovnik-88,61,0,fine,0.9618859090842307,78755.77992463775,78261.67583222037
dubrovnik-88,61,0,fine,1.079385912977159,78039.96684190196,78261.67583222037
dubrovnik-88,61,1,fine,0.0,1103715.2687631594,78261.67583222037
dubrovnik-88,61,1,fine,0.12203482631593943,161224.6083693415,78261.67583222037
dubrovnik-88,61,1,fine,0.24919563438743353,115396.31603615756,78261.67583222037
dubrovnik-88,61,1,fine,0.3676380682736635,100166.36159631025,78261.67583222037
dubrovnik-88,61,1,fine,0.4882172243669629,91349.28135039228,78261.67583222037
dubrovnik-88,61,1,fine,0.608544688206166,86192.93564343275,78261.67583222037
dubrovnik-88,61,1,fine,0.7261872724629939,82671.47883594933,78261.67583222037
dubrovnik-88,61,1,fine,0.8426137752830982,80195.76551796327,78261.67583222037
dubrovnik-88,61,1,fine,0.9590716995298862,78755.77992463775,78261.67583222037
dubrovnik-88,61,1,fine,1.0753233223222196,78039.96684190196,78261.67583222037
dubrovnik-88,61,2,fine,0.0,1103715.2687631594,78261.67583222037
dubrovnik-88,61,2,fine,0.12171064643189311,161224.6083693415,78261.67583222037
dubrovnik-88,61,2,fine,0.2486573443748057,115396.31603615756,78261.67583222037
dubrovnik-88,61,2,fine,0.36676555732265115,100166.36159631025,78261.67583222037
dubrovnik-88,61,2,fine,0.48839385341852903,91349.28135039228,78261.67583222037
dubrovnik-88,61,2,fine,0.6086385482922196,86192.93564343275,78261.67583222037
dubrovnik-88,61,2,fine,0.7268153023906052,82671.47883594933,78261.67583222037
dubrovnik-88,61,2,fine,0.8433754052966833,80195.76551796327,78261.67583222037
dubrovnik-88,61,2,fine,0.9581205784343183,78755.77992463775,78261.67583222037
dubrovnik-88,61,2,fine,1.0745360814034939,78039.96684190196,78261.67583222037
dubrovnik-88,61,0,nonlinear8,0.0,1103715.2687631594,78261.67583222037
dubrovnik-88,61,0,nonlinear8,0.10010914597660303,799142.7056126231,78261.67583222037
dubrovnik-88,61,0,nonlinear8,0.11413465207442641,799062.6068307424,78261.67583222037
dubrovnik-88,61,0,nonlinear8,0.12805274920538068,799012.856861421,78261.67583222037
dubrovnik-88,61,0,nonlinear8,0.1424212954007089,798980.6587627388,78261.67583222037
dubrovnik-88,61,0,nonlinear8,0.1561853620223701,798969.0164334452,78261.67583222037
dubrovnik-88,61,0,nonlinear8,0.17003944842144847,798966.8891397722,78261.67583222037
dubrovnik-88,61,0,nonlinear8,0.18382715433835983,798966.6609656381,78261.67583222037
dubrovnik-88,61,0,nonlinear8,0.1976318210363388,798966.6421440688,78261.67583222037
dubrovnik-88,61,0,nonlinear8,0.318003804422915,133273.10523075028,78261.67583222037
dubrovnik-88,61,0,nonlinear8,0.4473825143650174,105076.75805918757,78261.67583222037
dubrovnik-88,61,0,nonlinear8,0.5651622670702636,95795.58151700787,78261.67583222037
dubrovnik-88,61,0,nonlinear8,0.6821426711976528,90477.11871682284,78261.67583222037
dubrovnik-88,61,0,nonlinear8,0.7993510151281953,86419.48198357158,78261.67583222037
dubrovnik-88,61,0,nonlinear8,0.9157229880802333,82953.94230561877,78261.67583222037
dubrovnik-88,61,0,nonlinear8,1.0330904009751976,80368.414509104,78261.67583222037
dubrovnik-88,61,0,nonlinear8,1.1565269883722067,78844.19196013868,78261.67583222037
dubrovnik-88,61,0,nonlinear8,1.2846382060088217,78076.83508715259,78261.67583222037
dubrovnik-88,61,1,nonlinear8,0.0,1103715.2687631594,78261.67583222037
dubrovnik-88,61,1,nonlinear8,0.10004795622080564,799142.7056126231,78261.67583222037
dubrovnik-88,61,1,nonlinear8,0.11413237312808633,799062.6068307424,78261.67583222037
dubrovnik-88,61,1,nonlinear8,0.12793479906395078,799012.856861421,78261.67583222037
dubrovnik-88,61,1,nonlinear8,0.14177402528002858,798980.6587627388,78261.67583222037
dubrovnik-88,61,1,nonlinear8,0.15551635203883052,798969.0164334452,78261.67583222037
dubrovnik-88,61,1,nonlinear8,0.16943587828427553,798966.8891397722,78261.67583222037
dubrovnik-88,61,1,nonlinear8,0.18321863422170281,798966.6609656381,78261.67583222037
dubrovnik-88,61,1,nonlinear8,0.19687956012785435,798966.6421440688,78261.67583222037
dubrovnik-88,61,1,nonlinear8,0.31728739524260163,133273.10523075028,78261.67583222037
dubrovnik-88,61,1,nonlinear8,0.44870501523837447,105076.75805918757,78261.67583222037
dubrovnik-88,61,1,nonlinear8,0.5663979994133115,95795.58151700787,78261.67583222037
dubrovnik-88,61,1,nonlinear8,0.6851389831863344,90477.11871682284,78261.67583222037
dubrovnik-88,61,1,nonlinear8,0.8027163171209395,86419.48198357158,78261.67583222037
dubrovnik-88,61,1,nonlinear8,0.9189568301662803,82953.94230561877,78261.67583222037
dubrovnik-88,61,1,nonlinear8,1.0362242739647627,80368.414509104,78261.67583222037
dubrovnik-88,61,1,nonlinear8,1.1521896473132074,78844.19196013868,78261.67583222037
dubrovnik-88,61,1,nonlinear8,1.2691908003762364,78076.83508715259,78261.67583222037
dubrovnik-88,61,2,nonlinear8,0.0,1103715.2687631594,78261.67583222037
dubrovnik-88,61,2,nonlinear8,0.09908913495019078,799142.7056126231,78261.67583222037
dubrovnik-88,61,2,nonlinear8,0.11318678176030517,799062.6068307424,78261.67583222037
dubrovnik-88,61,2,nonlinear8,0.1269554477185011,799012.856861421,78261.67583222037
dubrovnik-88,61,2,nonlinear8,0.14080188376829028,798980.6587627388,78261.67583222037
dubrovnik-88,61,2,nonlinear8,0.15446012979373336,798969.0164334452,78261.67583222037
dubrovnik-88,61,2,nonlinear8,0.16832027677446604,798966.8891397722,78261.67583222037
dubrovnik-88,61,2,nonlinear8,0.18211897276341915,798966.6609656381,78261.67583222037
dubrovnik-88,61,2,nonlinear8,0.19586958875879645,798966.6421440688,78261.67583222037
dubrovnik-88,61,2,nonlinear8,0.3158062342554331,133273.10523075028,78261.67583222037
