stage,cell,scene,arm,rep,target,score_init,cost,hit,target_seconds,native_seconds,outers,accepts,rejects,pcg_per_outer,retry_fraction_native,max_raw_radius_ratio,negcurv,cap_hit,source
root-practical,ladybug-539-1.005,ladybug-539,off,2,164797.8493852759,5535080.118240732,164531.7959409367,True,0.0907,0.108606,9,9,0,4.777777777777778,0.0,0.803981317955192,0,False,evidence/root-practical/ladybug-539-1.005-off-2
root-practical,ladybug-539-1.005,ladybug-539,coupled,2,164797.8493852759,5535080.118240733,164531.7933574838,True,0.0908,0.108255,9,9,0,4.777777777777778,0.0,0.8039813179655535,0,False,evidence/root-practical/ladybug-539-1.005-coupled-2
root-practical,ladybug-539-1.005,ladybug-539,frozen,2,164797.8493852759,5535080.118240733,164531.7943595115,True,0.0906,0.108133,9,9,0,4.777777777777778,0.0,0.8039813179571688,0,False,evidence/root-practical/ladybug-539-1.005-frozen-2
root-practical,ladybug-539-1.005,ladybug-539,opening,2,164797.8493852759,5535080.118240734,164531.7933566391,True,0.0906,0.124233,9,9,0,4.777777777777778,0.0,0.8039813179678624,0,False,evidence/root-practical/ladybug-539-1.005-opening-2
root-practical,ladybug-539-1.01,ladybug-539,off,2,165617.73918321263,5535080.118240733,165514.08261311636,True,0.0686,0.087072,6,6,0,6.0,0.0,0.8039813179497808,0,False,evidence/root-practical/ladybug-539-1.01-off-2
root-practical,ladybug-539-1.01,ladybug-539,coupled,2,165617.73918321263,5535080.118240734,165514.0826131156,True,0.0689,0.110965,6,6,0,6.0,0.0,0.8039813179354935,0,False,evidence/root-practical/ladybug-539-1.01-coupled-2
root-practical,ladybug-539-1.01,ladybug-539,frozen,2,165617.73918321263,5535080.118240732,165514.0826131151,True,0.069,0.106221,6,6,0,6.0,0.0,0.8039813179536701,0,False,evidence/root-practical/ladybug-539-1.01-frozen-2
root-practical,ladybug-539-1.01,ladybug-539,opening,2,165617.73918321263,5535080.11824073,165514.08261311727,True,0.0761,1.805128,6,6,0,6.0,0.0,0.8039813179499933,0,False,evidence/root-practical/ladybug-539-1.01-opening-2
root-practical,ladybug-539-1.02,ladybug-539,off,2,167257.518779086,5535080.118240733,165514.08261311645,True,0.0621,0.088609,6,6,0,6.0,0.0,0.8039813179378561,0,False,evidence/root-practical/ladybug-539-1.02-off-2
root-practical,ladybug-539-1.02,ladybug-539,coupled,2,167257.518779086,5535080.118240729,165514.08261311584,True,0.0689,0.091007,6,6,0,6.0,0.0,0.8039813179467737,0,False,evidence/root-practical/ladybug-539-1.02-coupled-2
root-practical,ladybug-539-1.02,ladybug-539,frozen,2,167257.518779086,5535080.118240731,165514.08261311892,True,0.0688,0.086947,6,6,0,6.0,0.0,0.8039813179265348,0,False,evidence/root-practical/ladybug-539-1.02-frozen-2
root-practical,ladybug-539-1.02,ladybug-539,opening,2,167257.518779086,5535080.118240731,165514.0826131153,True,0.0687,0.115075,6,6,0,6.0,0.0,0.8039813179669874,0,False,evidence/root-practical/ladybug-539-1.02-opening-2
root-practical,trafalgar-138-1.005,trafalgar-138,off,2,103088.39569543337,20163569.0159172,102905.12347803132,True,0.3139,0.381044,13,13,0,44.84615384615385,0.0,2.064713655951661,0,False,evidence/root-practical/trafalgar-138-1.005-off-2
root-practical,trafalgar-138-1.005,trafalgar-138,coupled,2,103088.39569543337,20163569.015917197,102919.26561040794,True,0.9894,1.005165,13,13,0,172.07692307692307,0.6883521282575497,2.3246429603553507,0,False,evidence/root-practical/trafalgar-138-1.005-coupled-2
root-practical,trafalgar-138-1.005,trafalgar-138,frozen,2,103088.39569543337,20163569.015917197,102964.8098165718,True,0.7623,0.784404,12,12,0,143.41666666666666,0.6030672982289738,2.309053617095349,0,False,evidence/root-practical/trafalgar-138-1.005-frozen-2
root-practical,trafalgar-138-1.005,trafalgar-138,opening,2,103088.39569543337,20163569.015917197,102905.14586941552,True,0.2957,0.321059,13,13,0,44.84615384615385,0.0,2.0628586278549634,0,False,evidence/root-practical/trafalgar-138-1.005-opening-2
root-practical,trafalgar-138-1.01,trafalgar-138,off,2,103601.27328595793,20163569.015917197,103407.36278967174,True,0.2322,0.303925,10,10,0,45.3,0.0,2.062238316706962,0,False,evidence/root-practical/trafalgar-138-1.01-off-2
root-practical,trafalgar-138-1.01,trafalgar-138,coupled,2,103601.27328595793,20163569.015917197,103560.77783389669,True,0.4551,0.471407,10,10,0,98.3,0.5778645671362537,2.0659153440667892,0,False,evidence/root-practical/trafalgar-138-1.01-coupled-2
root-practical,trafalgar-138-1.01,trafalgar-138,frozen,2,103601.27328595793,20163569.015917197,103580.19790646395,True,0.495,0.51127,10,10,0,109.2,0.6108988166722084,2.065187361882671,0,False,evidence/root-practical/trafalgar-138-1.01-frozen-2
root-practical,trafalgar-138-1.01,trafalgar-138,opening,2,103601.27328595793,20163569.015917197,103407.48476312168,True,0.232,0.248261,10,10,0,45.3,0.0,2.0629893412502183,0,False,evidence/root-practical/trafalgar-138-1.01-opening-2
root-practical,trafalgar-138-1.02,trafalgar-138,off,2,104627.02846700703,20163569.015917197,104518.53517667379,True,0.1281,0.144448,8,8,0,28.125,0.0,1.9132143473529148,0,False,evidence/root-practical/trafalgar-138-1.02-off-2
root-practical,trafalgar-138-1.02,trafalgar-138,coupled,2,104627.02846700703,20163569.015917197,104518.30212164442,True,0.1277,0.16284,8,8,0,28.125,0.0,1.912722433770954,0,False,evidence/root-practical/trafalgar-138-1.02-coupled-2
root-practical,trafalgar-138-1.02,trafalgar-138,frozen,2,104627.02846700703,20163569.015917197,104518.49316468365,True,0.1281,0.144387,8,8,0,28.125,0.0,1.913157316049167,0,False,evidence/root-practical/trafalgar-138-1.02-frozen-2
root-practical,trafalgar-138-1.02,trafalgar-138,opening,2,104627.02846700703,20163569.0159172,104518.73462164772,True,0.128,0.144205,8,8,0,28.125,0.0,1.913085694756909,0,False,evidence/root-practical/trafalgar-138-1.02-opening-2
root-practical,final-394-1.005,final-394,off,2,306349.5931045434,4545737.692797156,305941.8179396354,True,0.2454,0.263928,11,11,0,11.272727272727273,0.0,1.0971686268683287,0,False,evidence/root-practical/final-394-1.005-off-2
root-practical,final-394-1.005,final-394,coupled,2,306349.5931045434,4545737.692797156,305937.9011673455,True,0.2448,0.263091,11,11,0,11.272727272727273,0.0,1.0971686268684038,0,False,evidence/root-practical/final-394-1.005-coupled-2
root-practical,final-394-1.005,final-394,frozen,2,306349.5931045434,4545737.692797155,305941.78348865587,True,0.2451,0.263321,11,11,0,11.272727272727273,0.0,1.0971686268682546,0,False,evidence/root-practical/final-394-1.005-frozen-2
root-practical,final-394-1.005,final-394,opening,2,306349.5931045434,4545737.692797157,305941.8033903433,True,0.2452,0.266387,11,11,0,11.272727272727273,0.0,1.0971686268722762,0,False,evidence/root-practical/final-394-1.005-opening-2
root-practical,final-394-1.01,final-394,off,2,307873.7204334218,4545737.692797157,306993.19424289855,True,0.1743,0.207381,9,9,0,8.555555555555555,0.0,1.0971686268632552,0,False,evidence/root-practical/final-394-1.01-off-2
root-practical,final-394-1.01,final-394,coupled,2,307873.7204334218,4545737.692797157,306992.6136599424,True,0.1749,0.197977,9,9,0,8.555555555555555,0.0,1.0971686268733598,0,False,evidence/root-practical/final-394-1.01-coupled-2
root-practical,final-394-1.01,final-394,frozen,2,307873.7204334218,4545737.692797156,306993.75533175777,True,0.1745,0.192683,9,9,0,8.555555555555555,0.0,1.0971686268733543,0,False,evidence/root-practical/final-394-1.01-frozen-2
root-practical,final-394-1.01,final-394,opening,2,307873.7204334218,4545737.692797157,306991.7387012102,True,0.1743,0.192845,9,9,0,8.555555555555555,0.0,1.0971686268704384,0,False,evidence/root-practical/final-394-1.01-opening-2
root-practical,final-394-1.02,final-394,off,2,310921.97509117844,4545737.692797157,309661.7982596805,True,0.1302,0.148399,8,8,0,5.25,0.0,1.0971686268803023,0,False,evidence/root-practical/final-394-1.02-off-2
root-practical,final-394-1.02,final-394,coupled,2,310921.97509117844,4545737.692797157,309661.48282940534,True,0.1304,0.148648,8,8,0,5.25,0.0,1.0971686268780798,0,False,evidence/root-practical/final-394-1.02-coupled-2
root-practical,final-394-1.02,final-394,frozen,2,310921.97509117844,4545737.692797156,309661.4147896794,True,0.1304,0.148663,8,8,0,5.25,0.0,1.0971686268781817,0,False,evidence/root-practical/final-394-1.02-frozen-2
root-practical,final-394-1.02,final-394,opening,2,310921.97509117844,4545737.692797158,309667.0955366808,True,0.1302,0.148409,8,8,0,5.25,0.0,1.0971686268647058,0,False,evidence/root-practical/final-394-1.02-opening-2
geodesic-compatibility,dubrovnik-88,dubrovnik-88,original,0,0,30562787.847235743,358945.66025988694,False,,0.420386,33,33,1,,,,0,False,evidence/geodesic-compatibility/dubrovnik-88-original-0
geodesic-compatibility,dubrovnik-88,dubrovnik-88,off,0,0,30562787.84723573,358945.2980699774,False,,0.418111,33,33,1,2.757575757575758,0.012537323820707899,1691.7615599955514,0,False,evidence/geodesic-compatibility/dubrovnik-88-off-0
geodesic-compatibility,dubrovnik-88,dubrovnik-88,off,1,0,30562787.847235736,358945.3573376336,False,,0.416372,33,33,1,2.757575757575758,0.012595693274283571,1692.8751716876488,0,False,evidence/geodesic-compatibility/dubrovnik-88-off-1
geodesic-compatibility,dubrovnik-88,dubrovnik-88,original,1,0,30562787.84723573,358935.8294167629,False,,0.401041,31,31,3,,,,0,False,evidence/geodesic-compatibility/dubrovnik-88-original-1
geodesic-compatibility,dubrovnik-88,dubrovnik-88,original,2,0,30562787.847235736,358945.63499647874,False,,0.415441,33,33,2,,,,0,False,evidence/geodesic-compatibility/dubrovnik-88-original-2
geodesic-compatibility,dubrovnik-88,dubrovnik-88,off,2,0,30562787.847235736,358945.8165790024,False,,0.424757,33,33,3,2.8181818181818183,0.036982013245220206,26799.6987862799,0,False,evidence/geodesic-compatibility/dubrovnik-88-off-2
geodesic-tail,venice-52,venice-52,off,0,243740.27,11152062.772762468,247549.61298530427,False,,1.346041,129,129,8,1.682170542635659,0.03542512375180251,598.4779306197557,0,False,evidence/geodesic-tail/venice-52-off-0
geodesic-tail,venice-52,venice-52,geodesic,0,243740.27,11152062.77276247,253449.729810142,False,,2.816077,170,170,6,3.2411764705882353,0.02444913402580966,108.46228236278489,0,False,evidence/geodesic-tail/venice-52-geodesic-0
geodesic-tail,final-3068,final-3068,off,0,1744796.9841897595,90993342.02434023,1903041.0329270165,False,,2.612049,41,41,13,2.5609756097560976,0.19078330613246539,24405.827423017174,1,False,evidence/geodesic-tail/final-3068-off-0
geodesic-tail,final-3068,final-3068,geodesic,0,1744796.9841897595,90993342.02434024,1743690.6604002938,True,4.6313,4.658315,48,48,7,9.833333333333334,0.14848383653746042,443.73681417257507,1,False,evidence/geodesic-tail/final-3068-geodesic-0
geodesic-tail,final-3068,final-3068,geodesic,1,1744796.9841897595,90993342.02434023,1731083.7627193052,True,5.3697,5.396412,62,62,9,6.209677419354839,0.12513945580878555,562.8693344239706,1,False,evidence/geodesic-tail/final-3068-geodesic-1
geodesic-tail,final-3068,final-3068,off,1,1744796.9841897595,90993342.02434023,1742681.441891212,True,2.6056,2.629235,41,41,5,4.439024390243903,0.08311983371589075,305.0738309006277,1,False,evidence/geodesic-tail/final-3068-off-1
geodesic-tail,venice-52,venice-52,geodesic,1,243740.27,11152062.772762472,253429.81312888456,False,,3.273828,193,193,8,3.6632124352331608,0.027936873287173303,83.477061500577,0,False,evidence/geodesic-tail/venice-52-geodesic-1
geodesic-tail,venice-52,venice-52,off,1,243740.27,11152062.772762472,247583.20110297672,False,,1.333555,129,129,7,1.6666666666666667,0.03177236559421996,622.5374054126409,0,False,evidence/geodesic-tail/venice-52-off-1
geodesic-tail,venice-52,venice-52,off,2,243740.27,11152062.772762468,246326.8045833768,False,,1.060486,103,103,1,1.766990291262136,0.014531988163917297,74.46249361972207,1,False,evidence/geodesic-tail/venice-52-off-2
geodesic-tail,venice-52,venice-52,geodesic,2,243740.27,11152062.77276247,253431.23162734276,False,,3.090345,189,189,5,3.058201058201058,0.018442289129530845,97.7161219508416,0,False,evidence/geodesic-tail/venice-52-geodesic-2
geodesic-tail,final-3068,final-3068,off,2,1744796.9841897595,90993342.02434023,1744280.4454836713,True,4.1683,4.192012,75,75,6,3.36,0.059664728297533505,70.53438138424089,1,False,evidence/geodesic-tail/final-3068-off-2
geodesic-tail,final-3068,final-3068,geodesic,2,1744796.9841897595,90993342.02434023,1885522.9506029717,False,,8.113622,81,81,24,9.481481481481481,0.20171866091370785,2828.181830079909,1,False,evidence/geodesic-tail/final-3068-geodesic-2
geodesic-tail,final-3068,final-3068,geodesic,3,1744796.9841897595,90993342.02434024,1774928.886744658,False,,6.146807,65,65,23,5.861538461538461,0.20697559155509515,174423.97481178746,1,False,evidence/geodesic-tail/final-3068-geodesic-3
geodesic-tail,final-3068,final-3068,off,3,1744796.9841897595,90993342.02434023,1741216.8035804646,True,4.1145,4.138075,72,72,4,3.2777777777777777,0.04733833823698218,75.09734971152088,1,False,evidence/geodesic-tail/final-3068-off-3
geodesic-tail,venice-52,venice-52,geodesic,3,243740.27,11152062.772762468,253385.28276136136,False,,3.433918,201,201,14,3.482587064676617,0.05271853958073548,83.40240999260546,0,False,evidence/geodesic-tail/venice-52-geodesic-3
geodesic-tail,venice-52,venice-52,off,3,243740.27,11152062.77276247,246325.14753111405,False,,1.68038,111,111,8,6.054054054054054,0.03161998059962627,74.42262559239687,1,False,evidence/geodesic-tail/venice-52-off-3
geodesic-tail,venice-52,venice-52,off,4,243740.27,11152062.772762474,247558.7039011535,False,,1.323727,128,128,7,1.671875,0.031941373107899136,626.256570669088,0,False,evidence/geodesic-tail/venice-52-off-4
geodesic-tail,venice-52,venice-52,geodesic,4,243740.27,11152062.772762468,253433.9938629545,False,,3.174048,194,194,5,3.020618556701031,0.018565918977910857,97.57322656099402,0,False,evidence/geodesic-tail/venice-52-geodesic-4
geodesic-tail,final-3068,final-3068,off,4,1744796.9841897595,90993342.02434024,1739350.663298836,True,5.0594,5.087521,73,73,12,4.726027397260274,0.1045490395027362,106610.74473506457,1,False,evidence/geodesic-tail/final-3068-off-4
geodesic-tail,final-3068,final-3068,geodesic,4,1744796.9841897595,90993342.02434023,1736233.730091291,True,3.7215,3.755053,40,40,4,9.325,0.12499196282981892,292.7420164365378,1,False,evidence/geodesic-tail/final-3068-geodesic-4
geodesic-practical,ladybug-539-1.005,ladybug-539,off,0,164797.8493852759,5535080.118240731,164531.79435950765,True,0.1004,0.118238,9,9,0,4.777777777777778,0.0,0.8039813179160457,0,False,evidence/geodesic-practical/ladybug-539-1.005-off-0
geodesic-practical,ladybug-539-1.005,ladybug-539,geodesic,0,164797.8493852759,5535080.118240732,164795.5845082099,True,0.1265,0.186972,9,9,0,5.111111111111111,0.0,0.680229976285871,0,False,evidence/geodesic-practical/ladybug-539-1.005-geodesic-0
geodesic-practical,ladybug-539-1.01,ladybug-539,off,0,165617.73918321263,5535080.118240732,165514.08261311744,True,0.0646,0.082011,6,6,0,6.0,0.0,0.8039813179237056,0,False,evidence/geodesic-practical/ladybug-539-1.01-off-0
geodesic-practical,ladybug-539-1.01,ladybug-539,geodesic,0,165617.73918321263,5535080.118240734,165468.04918297194,True,0.1082,0.194459,8,8,0,5.5,0.0,0.6802299762855842,0,False,evidence/geodesic-practical/ladybug-539-1.01-geodesic-0
geodesic-practical,ladybug-539-1.02,ladybug-539,off,0,167257.518779086,5535080.118240734,165514.08261311665,True,0.0621,0.07953,6,6,0,6.0,0.0,0.8039813179397749,0,False,evidence/geodesic-practical/ladybug-539-1.02-off-0
geodesic-practical,ladybug-539-1.02,ladybug-539,geodesic,0,167257.518779086,5535080.118240735,166624.43895004192,True,0.0778,0.099931,6,6,0,5.5,0.0,0.6802299762857111,0,False,evidence/geodesic-practical/ladybug-539-1.02-geodesic-0
geodesic-practical,trafalgar-138-1.005,trafalgar-138,off,0,103088.39569543337,20163569.015917197,102905.16500807284,True,0.2961,0.311788,13,13,0,44.84615384615385,0.0,2.065402258850839,0,False,evidence/geodesic-practical/trafalgar-138-1.005-off-0
geodesic-practical,trafalgar-138-1.005,trafalgar-138,geodesic,0,103088.39569543337,20163569.015917197,103045.68912945881,True,0.226,0.244097,9,9,0,45.111111111111114,0.0,1.118201105791747,0,False,evidence/geodesic-practical/trafalgar-138-1.005-geodesic-0
geodesic-practical,trafalgar-138-1.01,trafalgar-138,off,0,103601.27328595793,20163569.015917197,103407.6388258752,True,0.2314,0.248198,10,10,0,45.3,0.0,2.065308831700034,0,False,evidence/geodesic-practical/trafalgar-138-1.01-off-0
geodesic-practical,trafalgar-138-1.01,trafalgar-138,geodesic,0,103601.27328595793,20163569.015917197,103198.33753258413,True,0.1644,0.182412,8,8,0,34.625,0.0,1.0837695743839462,0,False,evidence/geodesic-practical/trafalgar-138-1.01-geodesic-0
geodesic-practical,trafalgar-138-1.02,trafalgar-138,off,0,104627.02846700703,20163569.0159172,104518.46908972108,True,0.1278,0.430131,8,8,0,28.125,0.0,1.9131102620465572,0,False,evidence/geodesic-practical/trafalgar-138-1.02-off-0
geodesic-practical,trafalgar-138-1.02,trafalgar-138,geodesic,0,104627.02846700703,20163569.015917193,103858.0946738856,True,0.1061,0.129591,6,6,0,27.333333333333332,0.0,1.066312852861386,0,False,evidence/geodesic-practical/trafalgar-138-1.02-geodesic-0
geodesic-practical,final-394-1.005,final-394,off,0,306349.5931045434,4545737.692797158,305942.05560634326,True,0.2456,0.264036,11,11,0,11.272727272727273,0.0,1.0971686268723375,0,False,evidence/geodesic-practical/final-394-1.005-off-0
geodesic-practical,final-394-1.005,final-394,geodesic,0,306349.5931045434,4545737.692797157,305620.40350984276,True,0.2953,0.316456,10,10,0,13.3,0.0,1.0935813832727916,0,False,evidence/geodesic-practical/final-394-1.005-geodesic-0
geodesic-practical,final-394-1.01,final-394,off,0,307873.7204334218,4545737.692797157,306990.7538473001,True,0.1754,0.205599,9,9,0,8.555555555555555,0.0,1.0971686268752745,0,False,evidence/geodesic-practical/final-394-1.01-off-0
geodesic-practical,final-394-1.01,final-394,geodesic,0,307873.7204334218,4545737.692797156,306801.42442495265,True,0.2091,0.233096,8,8,0,9.75,0.0,1.093581386267255,0,False,evidence/geodesic-practical/final-394-1.01-geodesic-0
geodesic-practical,final-394-1.02,final-394,off,0,310921.97509117844,4545737.692797156,309661.5308569418,True,0.1304,0.148946,8,8,0,5.25,0.0,1.097168626874378,0,False,evidence/geodesic-practical/final-394-1.02-off-0
geodesic-practical,final-394-1.02,final-394,geodesic,0,310921.97509117844,4545737.692797156,306799.87067696155,True,0.2097,0.230451,8,8,0,9.75,0.0,1.0935813832729477,0,False,evidence/geodesic-practical/final-394-1.02-geodesic-0
geodesic-practical,final-394-1.02,final-394,geodesic,1,310921.97509117844,4545737.692797158,306799.8328283619,True,0.2104,0.231338,8,8,0,9.75,0.0,1.0935813832744767,0,False,evidence/geodesic-practical/final-394-1.02-geodesic-1
geodesic-practical,final-394-1.02,final-394,off,1,310921.97509117844,4545737.692797157,309661.79756001075,True,0.1306,0.149258,8,8,0,5.25,0.0,1.0971686268762972,0,False,evidence/geodesic-practical/final-394-1.02-off-1
geodesic-practical,final-394-1.01,final-394,geodesic,1,307873.7204334218,4545737.692797157,306799.85469746287,True,0.2109,0.355667,8,8,0,9.75,0.0,1.093581383269378,0,False,evidence/geodesic-practical/final-394-1.01-geodesic-1
geodesic-practical,final-394-1.01,final-394,off,1,307873.7204334218,4545737.692797156,306992.90544162685,True,0.174,0.192771,9,9,0,8.555555555555555,0.0,1.097168626871545,0,False,evidence/geodesic-practical/final-394-1.01-off-1
geodesic-practical,final-394-1.005,final-394,geodesic,1,306349.5931045434,4545737.692797156,305617.54855612613,True,0.295,0.321071,10,10,0,13.3,0.0,1.0935813832828445,0,False,evidence/geodesic-practical/final-394-1.005-geodesic-1
geodesic-practical,final-394-1.005,final-394,off,1,306349.5931045434,4545737.692797157,305941.8255301257,True,0.2445,0.262262,11,11,0,11.272727272727273,0.0,1.097168626869949,0,False,evidence/geodesic-practical/final-394-1.005-off-1
geodesic-practical,trafalgar-138-1.02,trafalgar-138,geodesic,1,104627.02846700703,20163569.015917197,103858.095079769,True,0.1072,0.143466,6,6,0,27.333333333333332,0.0,1.066315758864634,0,False,evidence/geodesic-practical/trafalgar-138-1.02-geodesic-1
geodesic-practical,trafalgar-138-1.02,trafalgar-138,off,1,104627.02846700703,20163569.015917197,104518.29515008324,True,0.1287,0.144918,8,8,0,28.125,0.0,1.9127627605619844,0,False,evidence/geodesic-practical/trafalgar-138-1.02-off-1
geodesic-practical,trafalgar-138-1.01,trafalgar-138,geodesic,1,103601.27328595793,20163569.015917197,103197.96831239796,True,0.1674,0.18524,8,8,0,34.625,0.0,1.0825778672137154,0,False,evidence/geodesic-practical/trafalgar-138-1.01-geodesic-1
geodesic-practical,trafalgar-138-1.01,trafalgar-138,off,1,103601.27328595793,20163569.015917197,103407.56547798408,True,0.2333,0.481208,10,10,0,45.3,0.0,2.063511327464139,0,False,evidence/geodesic-practical/trafalgar-138-1.01-off-1
geodesic-practical,trafalgar-138-1.005,trafalgar-138,geodesic,1,103088.39569543337,20163569.015917197,103045.96612884126,True,0.2286,0.247994,9,9,0,45.111111111111114,0.0,1.1212756562846153,0,False,evidence/geodesic-practical/trafalgar-138-1.005-geodesic-1
geodesic-practical,trafalgar-138-1.005,trafalgar-138,off,1,103088.39569543337,20163569.0159172,102905.02790847824,True,0.3011,0.321032,13,13,0,44.84615384615385,0.0,2.065508273976511,0,False,evidence/geodesic-practical/trafalgar-138-1.005-off-1
geodesic-practical,ladybug-539-1.02,ladybug-539,geodesic,1,167257.518779086,5535080.118240732,166624.43895004186,True,0.0779,0.097664,6,6,0,5.5,0.0,0.6802299762859788,0,False,evidence/geodesic-practical/ladybug-539-1.02-geodesic-1
geodesic-practical,ladybug-539-1.02,ladybug-539,off,1,167257.518779086,5535080.118240731,165514.0826131165,True,0.062,0.094313,6,6,0,6.0,0.0,0.8039813179668243,0,False,evidence/geodesic-practical/ladybug-539-1.02-off-1
geodesic-practical,ladybug-539-1.01,ladybug-539,geodesic,1,165617.73918321263,5535080.118240733,165468.04918303702,True,0.1065,0.125556,8,8,0,5.5,0.0,0.6802299762858904,0,False,evidence/geodesic-practical/ladybug-539-1.01-geodesic-1
geodesic-practical,ladybug-539-1.01,ladybug-539,off,1,165617.73918321263,5535080.118240734,165514.08261311907,True,0.0621,0.080061,6,6,0,6.0,0.0,0.8039813179400872,0,False,evidence/geodesic-practical/ladybug-539-1.01-off-1
geodesic-practical,ladybug-539-1.005,ladybug-539,geodesic,1,164797.8493852759,5535080.118240732,164795.58450822983,True,0.1133,0.132863,9,9,0,5.111111111111111,0.0,0.6802299762861985,0,False,evidence/geodesic-practical/ladybug-539-1.005-geodesic-1
geodesic-practical,ladybug-539-1.005,ladybug-539,off,1,164797.8493852759,5535080.118240733,164531.79594159932,True,0.0907,0.108413,9,9,0,4.777777777777778,0.0,0.80398131795727,0,False,evidence/geodesic-practical/ladybug-539-1.005-off-1
geodesic-practical,ladybug-539-1.005,ladybug-539,off,2,164797.8493852759,5535080.118240732,164531.79335748794,True,0.0905,0.107996,9,9,0,4.777777777777778,0.0,0.8039813179295237,0,False,evidence/geodesic-practical/ladybug-539-1.005-off-2
geodesic-practical,ladybug-539-1.005,ladybug-539,geodesic,2,164797.8493852759,5535080.118240731,164795.58450813152,True,0.1134,0.133173,9,9,0,5.111111111111111,0.0,0.6802299762860688,0,False,evidence/geodesic-practical/ladybug-539-1.005-geodesic-2
geodesic-practical,ladybug-539-1.01,ladybug-539,off,2,165617.73918321263,5535080.118240734,165514.08261311715,True,0.062,0.097603,6,6,0,6.0,0.0,0.8039813179200673,0,False,evidence/geodesic-practical/ladybug-539-1.01-off-2
geodesic-practical,ladybug-539-1.01,ladybug-539,geodesic,2,165617.73918321263,5535080.118240732,165468.04918306554,True,0.1038,0.123382,8,8,0,5.5,0.0,0.6802299762853341,0,False,evidence/geodesic-practical/ladybug-539-1.01-geodesic-2
geodesic-practical,ladybug-539-1.02,ladybug-539,off,2,167257.518779086,5535080.118240731,165514.0826131161,True,0.0623,0.091394,6,6,0,6.0,0.0,0.8039813179594665,0,False,evidence/geodesic-practical/ladybug-539-1.02-off-2
geodesic-practical,ladybug-539-1.02,ladybug-539,geodesic,2,167257.518779086,5535080.118240732,166624.43895004204,True,0.0835,0.103635,6,6,0,5.5,0.0,0.6802299762859925,0,False,evidence/geodesic-practical/ladybug-539-1.02-geodesic-2
geodesic-practical,trafalgar-138-1.005,trafalgar-138,off,2,103088.39569543337,20163569.015917197,102905.10607943236,True,0.3096,0.325495,13,13,0,44.84615384615385,0.0,2.0658291988329047,0,False,evidence/geodesic-practical/trafalgar-138-1.005-off-2
geodesic-practical,trafalgar-138-1.005,trafalgar-138,geodesic,2,103088.39569543337,20163569.015917197,103042.38878963082,True,0.2246,0.242115,9,9,0,45.0,0.0,1.1103509287081217,0,False,evidence/geodesic-practical/trafalgar-138-1.005-geodesic-2
geodesic-practical,trafalgar-138-1.01,trafalgar-138,off,2,103601.27328595793,20163569.015917197,103407.91666903855,True,0.2316,0.247755,10,10,0,45.3,0.0,2.064624892168397,0,False,evidence/geodesic-practical/trafalgar-138-1.01-off-2
geodesic-practical,trafalgar-138-1.01,trafalgar-138,geodesic,2,103601.27328595793,20163569.015917197,103198.54746457007,True,0.1648,0.183045,8,8,0,34.5,0.0,1.076456812405287,0,False,evidence/geodesic-practical/trafalgar-138-1.01-geodesic-2
geodesic-practical,trafalgar-138-1.02,trafalgar-138,off,2,104627.02846700703,20163569.015917197,104518.53371704044,True,0.1279,0.347098,8,8,0,28.125,0.0,1.913199407422848,0,False,evidence/geodesic-practical/trafalgar-138-1.02-off-2
geodesic-practical,trafalgar-138-1.02,trafalgar-138,geodesic,2,104627.02846700703,20163569.015917197,103858.00111533668,True,0.1054,0.126127,6,6,0,27.333333333333332,0.0,1.06634232420079,0,False,evidence/geodesic-practical/trafalgar-138-1.02-geodesic-2
geodesic-practical,final-394-1.005,final-394,off,2,306349.5931045434,4545737.692797157,305941.94748217176,True,0.2662,0.284395,11,11,0,11.272727272727273,0.0,1.0971686268740526,0,False,evidence/geodesic-practical/final-394-1.005-off-2
geodesic-practical,final-394-1.005,final-394,geodesic,2,306349.5931045434,4545737.692797157,305620.03110824584,True,0.2954,0.3591,10,10,0,13.3,0.0,1.093581383277661,0,False,evidence/geodesic-practical/final-394-1.005-geodesic-2
geodesic-practical,final-394-1.01,final-394,off,2,307873.7204334218,4545737.692797156,306990.617296514,True,0.1749,0.223474,9,9,0,8.555555555555555,0.0,1.0971686268766128,0,False,evidence/geodesic-practical/final-394-1.01-off-2
geodesic-practical,final-394-1.01,final-394,geodesic,2,307873.7204334218,4545737.692797156,306799.6033485449,True,0.2096,0.230196,8,8,0,9.75,0.0,1.0935813832782446,0,False,evidence/geodesic-practical/final-394-1.01-geodesic-2
geodesic-practical,final-394-1.02,final-394,off,2,310921.97509117844,4545737.692797156,309661.41479378217,True,0.13,0.14812,8,8,0,5.25,0.0,1.097168626876048,0,False,evidence/geodesic-practical/final-394-1.02-off-2
geodesic-practical,final-394-1.02,final-394,geodesic,2,310921.97509117844,4545737.692797157,306799.9602020334,True,0.2098,0.230418,8,8,0,9.75,0.0,1.0935813832708117,0,False,evidence/geodesic-practical/final-394-1.02-geodesic-2
plateau-compatibility,dubrovnik-88,dubrovnik-88,original,0,0,30562787.84723573,358936.4349978168,False,,0.415027,31,31,1,,,,0,False,evidence/plateau-compatibility/dubrovnik-88-original-0
plateau-compatibility,dubrovnik-88,dubrovnik-88,off,0,0,30562787.84723574,358944.62130906346,False,,0.416755,33,33,1,2.757575757575758,0.012528663123417836,1694.2679635862,0,False,evidence/plateau-compatibility/dubrovnik-88-off-0
